Date_Time,Indoor_Temp[C],Indoor_RH[%],Room_ID,Building_ID
2018-07-26 17:10,-999.00,-999.00,1,1
2018-07-26 17:15,-999.00,-999.00,1,1
2018-07-26 17:20,-999.00,-999.00,1,1
2018-07-26 17:25,-999.00,-999.00,1,1
2018-07-26 17:55,-999.00,-999.00,1,1
2018-07-26 18:05,-999.00,-999.00,1,1
2018-07-26 18:10,-999.00,-999.00,1,1
2018-07-26 18:15,-999.00,-999.00,1,1
2018-07-26 18:20,-999.00,-999.00,1,1
2018-07-26 18:25,-999.00,-999.00,1,1
2018-07-26 18:30,-999.00,-999.00,1,1
2018-07-26 18:35,-999.00,-999.00,1,1
2018-07-26 18:40,-999.00,-999.00,1,1
2018-07-26 18:45,-999.00,-999.00,1,1
2018-07-26 18:50,-999.00,-999.00,1,1
2018-07-26 18:55,-999.00,-999.00,1,1
2018-07-26 19:00,-999.00,-999.00,1,1
2018-07-26 19:05,-999.00,-999.00,1,1
2018-07-26 19:10,-999.00,-999.00,1,1
2018-07-26 19:15,-999.00,-999.00,1,1
2018-07-26 19:20,-999.00,-999.00,1,1
2018-07-26 19:25,-999.00,-999.00,1,1
2018-07-26 19:30,-999.00,-999.00,1,1
2018-07-26 19:35,-999.00,-999.00,1,1
2018-07-26 19:40,-999.00,-999.00,1,1
2018-07-26 19:45,-999.00,-999.00,1,1
2018-07-26 19:50,-999.00,-999.00,1,1
2018-07-26 19:55,-999.00,-999.00,1,1
2018-07-26 20:00,-999.00,-999.00,1,1
2018-07-26 20:05,-999.00,-999.00,1,1
2018-07-26 20:10,-999.00,-999.00,1,1
2018-07-26 20:15,-999.00,-999.00,1,1
2018-07-26 20:20,-999.00,-999.00,1,1
2018-07-26 20:25,-999.00,-999.00,1,1
2018-07-26 20:30,-999.00,-999.00,1,1
2018-07-26 20:35,-999.00,-999.00,1,1
2018-07-26 20:40,-999.00,-999.00,1,1
2018-07-26 20:45,-999.00,-999.00,1,1
2018-07-26 20:50,-999.00,-999.00,1,1
2018-07-26 20:55,-999.00,-999.00,1,1
2018-07-26 21:00,-999.00,-999.00,1,1
2018-07-26 21:05,-999.00,-999.00,1,1
2018-07-26 21:10,-999.00,-999.00,1,1
2018-07-26 21:15,-999.00,-999.00,1,1
2018-07-26 21:20,-999.00,-999.00,1,1
2018-07-26 21:25,-999.00,-999.00,1,1
2018-07-26 21:30,-999.00,-999.00,1,1
2018-07-26 21:35,-999.00,-999.00,1,1
2018-07-26 21:40,-999.00,-999.00,1,1
2018-07-26 21:45,-999.00,-999.00,1,1
2018-07-26 21:50,-999.00,-999.00,1,1
2018-07-26 21:55,-999.00,-999.00,1,1
2018-07-26 22:00,-999.00,-999.00,1,1
2018-07-26 22:05,-999.00,-999.00,1,1
2018-07-26 22:10,-999.00,-999.00,1,1
2018-07-26 22:15,-999.00,-999.00,1,1
2018-07-26 22:20,-999.00,-999.00,1,1
2018-07-26 22:25,-999.00,-999.00,1,1
2018-07-26 22:30,-999.00,-999.00,1,1
2018-07-26 22:35,-999.00,-999.00,1,1
2018-07-26 22:40,-999.00,-999.00,1,1
2018-07-27 10:25,-999.00,-999.00,1,1
2018-07-27 10:30,-999.00,-999.00,1,1
2018-07-27 10:35,-999.00,-999.00,1,1
2018-07-27 10:40,-999.00,-999.00,1,1
2018-07-27 10:45,-999.00,-999.00,1,1
2018-07-27 10:50,-999.00,-999.00,1,1
2018-07-27 10:55,-999.00,-999.00,1,1
2018-07-27 11:00,-999.00,-999.00,1,1
2018-07-27 11:05,-999.00,-999.00,1,1
2018-07-27 11:10,-999.00,-999.00,1,1
2018-07-27 11:15,-999.00,-999.00,1,1
2018-07-27 11:20,-999.00,-999.00,1,1
2018-07-27 11:50,-999.00,-999.00,1,1
2018-07-27 11:55,-999.00,-999.00,1,1
2018-07-27 12:05,-999.00,-999.00,1,1
2018-07-27 12:10,-999.00,-999.00,1,1
2018-07-27 12:25,-999.00,-999.00,1,1
2018-07-27 12:30,-999.00,-999.00,1,1
2018-07-27 12:35,-999.00,-999.00,1,1
2018-07-27 12:40,-999.00,-999.00,1,1
2018-07-27 12:45,-999.00,-999.00,1,1
2018-07-27 12:50,-999.00,-999.00,1,1
2018-07-27 12:55,-999.00,-999.00,1,1
2018-07-27 13:00,-999.00,-999.00,1,1
2018-07-27 13:05,-999.00,-999.00,1,1
2018-07-27 13:10,-999.00,-999.00,1,1
2018-07-27 13:15,-999.00,-999.00,1,1
2018-07-27 13:20,-999.00,-999.00,1,1
2018-07-27 13:25,-999.00,-999.00,1,1
2018-07-27 13:30,-999.00,-999.00,1,1
2018-07-27 13:35,-999.00,-999.00,1,1
2018-07-27 13:40,-999.00,-999.00,1,1
2018-07-27 13:45,-999.00,-999.00,1,1
2018-07-27 13:50,-999.00,-999.00,1,1
2018-07-27 13:55,-999.00,-999.00,1,1
2018-07-27 14:00,-999.00,-999.00,1,1
2018-07-27 14:05,-999.00,-999.00,1,1
2018-07-27 14:10,-999.00,-999.00,1,1
2018-07-27 14:15,-999.00,-999.00,1,1
2018-07-27 14:20,-999.00,-999.00,1,1
2018-07-27 14:25,-999.00,-999.00,1,1
2018-07-27 14:30,-999.00,-999.00,1,1
2018-07-27 14:35,-999.00,-999.00,1,1
2018-07-27 14:40,-999.00,-999.00,1,1
2018-07-27 14:45,-999.00,-999.00,1,1
2018-07-27 14:50,-999.00,-999.00,1,1
2018-07-27 14:55,-999.00,-999.00,1,1
2018-07-27 15:00,-999.00,-999.00,1,1
2018-07-27 15:05,-999.00,-999.00,1,1
2018-07-27 15:10,-999.00,-999.00,1,1
2018-07-27 15:15,-999.00,-999.00,1,1
2018-07-27 15:20,-999.00,-999.00,1,1
2018-07-27 15:25,-999.00,-999.00,1,1
2018-07-27 15:30,-999.00,-999.00,1,1
2018-07-27 15:35,-999.00,-999.00,1,1
2018-07-27 15:40,-999.00,-999.00,1,1
2018-07-27 15:45,-999.00,-999.00,1,1
2018-07-27 15:50,-999.00,-999.00,1,1
2018-07-27 15:55,-999.00,-999.00,1,1
2018-07-27 16:00,-999.00,-999.00,1,1
2018-07-27 16:05,-999.00,-999.00,1,1
2018-07-27 16:10,-999.00,-999.00,1,1
2018-07-27 16:15,-999.00,-999.00,1,1
2018-07-27 16:20,-999.00,-999.00,1,1
2018-07-27 16:25,-999.00,-999.00,1,1
2018-07-27 16:30,-999.00,-999.00,1,1
2018-07-27 16:35,-999.00,-999.00,1,1
2018-07-27 16:40,-999.00,-999.00,1,1
2018-07-27 16:45,-999.00,-999.00,1,1
2018-07-27 16:50,-999.00,-999.00,1,1
2018-07-27 16:55,-999.00,-999.00,1,1
2018-07-27 17:00,-999.00,-999.00,1,1
2018-07-27 17:05,-999.00,-999.00,1,1
2018-07-27 17:10,-999.00,-999.00,1,1
2018-07-27 17:15,-999.00,-999.00,1,1
2018-07-27 17:20,-999.00,-999.00,1,1
2018-07-27 17:25,-999.00,-999.00,1,1
2018-07-27 17:30,-999.00,-999.00,1,1
2018-07-27 17:35,-999.00,-999.00,1,1
2018-07-27 17:40,-999.00,-999.00,1,1
2018-07-27 17:45,-999.00,-999.00,1,1
2018-07-27 17:50,-999.00,-999.00,1,1
2018-07-27 17:55,-999.00,-999.00,1,1
2018-07-27 18:00,-999.00,-999.00,1,1
2018-07-27 18:05,-999.00,-999.00,1,1
2018-07-27 18:10,-999.00,-999.00,1,1
2018-07-27 18:15,-999.00,-999.00,1,1
2018-07-27 18:20,-999.00,-999.00,1,1
2018-07-27 18:25,-999.00,-999.00,1,1
2018-07-27 18:30,-999.00,-999.00,1,1
2018-07-27 18:35,-999.00,-999.00,1,1
2018-07-27 18:40,-999.00,-999.00,1,1
2018-07-27 19:00,-999.00,-999.00,1,1
2018-07-27 19:10,-999.00,-999.00,1,1
2018-07-27 19:15,-999.00,-999.00,1,1
2018-07-27 19:20,-999.00,-999.00,1,1
2018-07-27 19:25,-999.00,-999.00,1,1
2018-07-27 19:30,-999.00,-999.00,1,1
2018-07-27 19:35,-999.00,-999.00,1,1
2018-07-27 19:40,-999.00,-999.00,1,1
2018-07-27 19:45,-999.00,-999.00,1,1
2018-07-27 19:50,-999.00,-999.00,1,1
2018-07-27 19:55,-999.00,-999.00,1,1
2018-07-27 20:00,-999.00,-999.00,1,1
2018-07-27 20:05,-999.00,-999.00,1,1
2018-07-27 20:10,-999.00,-999.00,1,1
2018-07-27 20:15,-999.00,-999.00,1,1
2018-07-27 20:20,-999.00,-999.00,1,1
2018-07-27 20:25,-999.00,-999.00,1,1
2018-07-27 20:30,-999.00,-999.00,1,1
2018-07-27 20:35,-999.00,-999.00,1,1
2018-07-27 20:40,-999.00,-999.00,1,1
2018-07-27 20:45,-999.00,-999.00,1,1
2018-07-27 20:50,-999.00,-999.00,1,1
2018-07-27 20:55,-999.00,-999.00,1,1
2018-07-27 21:00,-999.00,-999.00,1,1
2018-07-27 21:05,-999.00,-999.00,1,1
2018-07-27 21:10,-999.00,-999.00,1,1
2018-07-27 21:15,-999.00,-999.00,1,1
2018-07-27 21:20,-999.00,-999.00,1,1
2018-07-27 21:25,-999.00,-999.00,1,1
2018-07-27 21:30,-999.00,-999.00,1,1
2018-07-27 21:35,-999.00,-999.00,1,1
2018-07-27 21:40,-999.00,-999.00,1,1
2018-07-27 21:45,-999.00,-999.00,1,1
2018-07-27 21:50,-999.00,-999.00,1,1
2018-07-27 21:55,-999.00,-999.00,1,1
2018-07-27 22:05,-999.00,-999.00,1,1
2018-07-27 22:10,-999.00,-999.00,1,1
2018-07-27 22:15,-999.00,-999.00,1,1
2018-07-27 22:20,-999.00,-999.00,1,1
2018-07-27 22:25,-999.00,-999.00,1,1
2018-07-27 22:30,-999.00,-999.00,1,1
2018-07-27 22:35,-999.00,-999.00,1,1
2018-07-27 22:40,-999.00,-999.00,1,1
2018-07-27 22:50,-999.00,-999.00,1,1
2018-07-27 22:55,-999.00,-999.00,1,1
2018-07-27 23:00,-999.00,-999.00,1,1
2018-07-27 23:05,-999.00,-999.00,1,1
2018-07-27 23:10,-999.00,-999.00,1,1
2018-07-27 23:15,-999.00,-999.00,1,1
2018-07-27 23:20,-999.00,-999.00,1,1
2018-07-27 23:25,-999.00,-999.00,1,1
2018-07-27 23:30,-999.00,-999.00,1,1
2018-07-27 23:35,-999.00,-999.00,1,1
2018-07-27 23:40,-999.00,-999.00,1,1
2018-07-27 23:45,-999.00,-999.00,1,1
2018-07-27 23:50,-999.00,-999.00,1,1
2018-07-27 23:55,-999.00,-999.00,1,1
2018-07-28 00:00,-999.00,-999.00,1,1
2018-07-28 00:05,-999.00,-999.00,1,1
2018-07-28 00:10,-999.00,-999.00,1,1
2018-07-28 00:15,-999.00,-999.00,1,1
2018-07-28 00:20,-999.00,-999.00,1,1
2018-07-28 00:25,-999.00,-999.00,1,1
2018-07-28 00:30,-999.00,-999.00,1,1
2018-07-28 10:30,-999.00,-999.00,1,1
2018-07-28 10:35,-999.00,-999.00,1,1
2018-07-28 10:40,-999.00,-999.00,1,1
2018-07-28 10:45,-999.00,-999.00,1,1
2018-07-28 10:50,-999.00,-999.00,1,1
2018-07-28 10:55,-999.00,-999.00,1,1
2018-07-28 11:00,-999.00,-999.00,1,1
2018-07-28 11:05,-999.00,-999.00,1,1
2018-07-28 11:10,-999.00,-999.00,1,1
2018-07-28 11:15,-999.00,-999.00,1,1
2018-07-28 11:20,-999.00,-999.00,1,1
2018-07-28 11:25,-999.00,-999.00,1,1
2018-07-28 11:30,-999.00,-999.00,1,1
2018-07-28 11:35,-999.00,-999.00,1,1
2018-07-28 11:40,-999.00,-999.00,1,1
2018-07-28 11:45,-999.00,-999.00,1,1
2018-07-28 11:50,-999.00,-999.00,1,1
2018-07-28 11:55,-999.00,-999.00,1,1
2018-07-28 12:15,-999.00,-999.00,1,1
2018-07-28 12:25,-999.00,-999.00,1,1
2018-07-28 12:30,-999.00,-999.00,1,1
2018-07-28 12:35,-999.00,-999.00,1,1
2018-07-28 12:40,-999.00,-999.00,1,1
2018-07-28 12:50,-999.00,-999.00,1,1
2018-07-28 12:55,-999.00,-999.00,1,1
2018-07-28 13:00,-999.00,-999.00,1,1
2018-07-28 13:05,-999.00,-999.00,1,1
2018-07-28 13:10,-999.00,-999.00,1,1
2018-07-28 13:15,-999.00,-999.00,1,1
2018-07-28 13:20,-999.00,-999.00,1,1
2018-07-28 13:25,-999.00,-999.00,1,1
2018-07-28 13:30,-999.00,-999.00,1,1
2018-07-28 13:35,-999.00,-999.00,1,1
2018-07-28 13:40,-999.00,-999.00,1,1
2018-07-28 13:45,-999.00,-999.00,1,1
2018-07-28 13:50,-999.00,-999.00,1,1
2018-07-28 13:55,-999.00,-999.00,1,1
2018-07-28 14:00,-999.00,-999.00,1,1
2018-07-28 14:05,-999.00,-999.00,1,1
2018-07-28 14:10,-999.00,-999.00,1,1
2018-07-28 14:15,-999.00,-999.00,1,1
2018-07-28 14:20,-999.00,-999.00,1,1
2018-07-28 14:25,-999.00,-999.00,1,1
2018-07-28 14:30,-999.00,-999.00,1,1
2018-07-28 14:35,-999.00,-999.00,1,1
2018-07-28 14:40,-999.00,-999.00,1,1
2018-07-28 14:45,-999.00,-999.00,1,1
2018-07-28 14:50,-999.00,-999.00,1,1
2018-07-28 14:55,-999.00,-999.00,1,1
2018-07-28 15:00,-999.00,-999.00,1,1
2018-07-28 15:05,-999.00,-999.00,1,1
2018-07-28 15:10,-999.00,-999.00,1,1
2018-07-28 15:15,-999.00,-999.00,1,1
2018-07-28 15:20,-999.00,-999.00,1,1
2018-07-28 15:25,-999.00,-999.00,1,1
2018-07-28 15:30,-999.00,-999.00,1,1
2018-07-28 15:35,-999.00,-999.00,1,1
2018-07-28 15:40,-999.00,-999.00,1,1
2018-07-28 15:45,-999.00,-999.00,1,1
2018-07-28 15:50,-999.00,-999.00,1,1
2018-07-28 15:55,-999.00,-999.00,1,1
2018-07-28 16:00,-999.00,-999.00,1,1
2018-07-28 16:05,-999.00,-999.00,1,1
2018-07-28 16:10,-999.00,-999.00,1,1
2018-07-28 16:15,-999.00,-999.00,1,1
2018-07-28 16:20,-999.00,-999.00,1,1
2018-07-28 16:25,-999.00,-999.00,1,1
2018-07-28 16:30,-999.00,-999.00,1,1
2018-07-28 16:35,-999.00,-999.00,1,1
2018-07-28 16:40,-999.00,-999.00,1,1
2018-07-28 16:45,-999.00,-999.00,1,1
2018-07-28 16:50,-999.00,-999.00,1,1
2018-07-28 16:55,-999.00,-999.00,1,1
2018-07-28 17:00,-999.00,-999.00,1,1
2018-07-28 17:05,-999.00,-999.00,1,1
2018-07-28 17:10,-999.00,-999.00,1,1
2018-07-28 17:15,-999.00,-999.00,1,1
2018-07-28 17:20,-999.00,-999.00,1,1
2018-07-28 17:25,-999.00,-999.00,1,1
2018-07-28 17:30,-999.00,-999.00,1,1
2018-07-28 17:35,-999.00,-999.00,1,1
2018-07-28 17:55,-999.00,-999.00,1,1
2018-07-28 18:20,-999.00,-999.00,1,1
2018-07-28 18:25,-999.00,-999.00,1,1
2018-07-28 18:30,-999.00,-999.00,1,1
2018-07-28 18:35,-999.00,-999.00,1,1
2018-07-28 18:40,-999.00,-999.00,1,1
2018-07-28 18:45,-999.00,-999.00,1,1
2018-07-28 18:55,-999.00,-999.00,1,1
2018-07-28 19:00,-999.00,-999.00,1,1
2018-07-28 19:05,-999.00,-999.00,1,1
2018-07-28 19:10,-999.00,-999.00,1,1
2018-07-28 19:15,-999.00,-999.00,1,1
2018-07-28 19:20,-999.00,-999.00,1,1
2018-07-28 19:25,-999.00,-999.00,1,1
2018-07-28 19:30,-999.00,-999.00,1,1
2018-07-28 19:35,-999.00,-999.00,1,1
2018-07-28 19:40,-999.00,-999.00,1,1
2018-07-28 19:45,-999.00,-999.00,1,1
2018-07-28 19:50,-999.00,-999.00,1,1
2018-07-28 19:55,-999.00,-999.00,1,1
2018-07-28 20:00,-999.00,-999.00,1,1
2018-07-28 20:05,-999.00,-999.00,1,1
2018-07-28 20:10,-999.00,-999.00,1,1
2018-07-28 20:15,-999.00,-999.00,1,1
2018-07-28 20:20,-999.00,-999.00,1,1
2018-07-28 20:25,-999.00,-999.00,1,1
2018-07-28 20:30,-999.00,-999.00,1,1
2018-07-28 20:35,-999.00,-999.00,1,1
2018-07-28 20:40,-999.00,-999.00,1,1
2018-07-28 20:45,-999.00,-999.00,1,1
2018-07-28 20:50,-999.00,-999.00,1,1
2018-07-28 20:55,-999.00,-999.00,1,1
2018-07-28 21:00,-999.00,-999.00,1,1
2018-07-28 21:05,-999.00,-999.00,1,1
2018-07-28 21:10,-999.00,-999.00,1,1
2018-07-28 21:15,-999.00,-999.00,1,1
2018-07-28 21:20,-999.00,-999.00,1,1
2018-07-28 21:25,-999.00,-999.00,1,1
2018-07-28 21:30,-999.00,-999.00,1,1
2018-07-28 21:35,-999.00,-999.00,1,1
2018-07-28 21:40,-999.00,-999.00,1,1
2018-07-28 21:45,-999.00,-999.00,1,1
2018-07-28 21:50,-999.00,-999.00,1,1
2018-07-28 21:55,-999.00,-999.00,1,1
2018-07-28 22:00,-999.00,-999.00,1,1
2018-07-28 22:05,-999.00,-999.00,1,1
2018-07-28 22:10,-999.00,-999.00,1,1
2018-07-28 22:15,-999.00,-999.00,1,1
2018-07-28 22:20,-999.00,-999.00,1,1
2018-07-28 22:25,-999.00,-999.00,1,1
2018-07-28 22:30,-999.00,-999.00,1,1
2018-07-28 22:35,-999.00,-999.00,1,1
2018-07-28 22:40,-999.00,-999.00,1,1
2018-07-29 11:50,-999.00,-999.00,1,1
2018-07-29 12:00,-999.00,-999.00,1,1
2018-07-29 12:05,-999.00,-999.00,1,1
2018-07-29 12:10,-999.00,-999.00,1,1
2018-07-29 12:15,-999.00,-999.00,1,1
2018-07-29 12:20,-999.00,-999.00,1,1
2018-07-29 12:25,-999.00,-999.00,1,1
2018-07-29 12:30,-999.00,-999.00,1,1
2018-07-29 12:35,-999.00,-999.00,1,1
2018-07-29 12:40,-999.00,-999.00,1,1
2018-07-29 12:45,-999.00,-999.00,1,1
2018-07-29 12:50,-999.00,-999.00,1,1
2018-07-29 12:55,-999.00,-999.00,1,1
2018-07-29 13:00,-999.00,-999.00,1,1
2018-07-29 13:05,-999.00,-999.00,1,1
2018-07-29 13:10,-999.00,-999.00,1,1
2018-07-29 13:15,-999.00,-999.00,1,1
2018-07-29 13:20,-999.00,-999.00,1,1
2018-07-29 13:25,-999.00,-999.00,1,1
2018-07-29 13:30,-999.00,-999.00,1,1
2018-07-29 13:35,-999.00,-999.00,1,1
2018-07-29 13:40,-999.00,-999.00,1,1
2018-07-29 13:45,-999.00,-999.00,1,1
2018-07-29 13:50,-999.00,-999.00,1,1
2018-07-29 13:55,-999.00,-999.00,1,1
2018-07-29 14:00,-999.00,-999.00,1,1
2018-07-29 14:05,-999.00,-999.00,1,1
2018-07-29 14:10,-999.00,-999.00,1,1
2018-07-29 14:15,-999.00,-999.00,1,1
2018-07-29 14:20,-999.00,-999.00,1,1
2018-07-29 14:25,-999.00,-999.00,1,1
2018-07-29 14:30,-999.00,-999.00,1,1
2018-07-29 14:35,-999.00,-999.00,1,1
2018-07-29 14:40,-999.00,-999.00,1,1
2018-07-29 14:45,-999.00,-999.00,1,1
2018-07-29 14:50,-999.00,-999.00,1,1
2018-07-29 14:55,-999.00,-999.00,1,1
2018-07-29 15:00,-999.00,-999.00,1,1
2018-07-29 15:05,-999.00,-999.00,1,1
2018-07-29 15:10,-999.00,-999.00,1,1
2018-07-29 15:15,-999.00,-999.00,1,1
2018-07-29 15:20,-999.00,-999.00,1,1
2018-07-29 15:25,-999.00,-999.00,1,1
2018-07-29 15:30,-999.00,-999.00,1,1
2018-07-29 15:35,-999.00,-999.00,1,1
2018-07-29 15:40,-999.00,-999.00,1,1
2018-07-29 15:45,-999.00,-999.00,1,1
2018-07-29 15:50,-999.00,-999.00,1,1
2018-07-29 15:55,-999.00,-999.00,1,1
2018-07-29 16:00,-999.00,-999.00,1,1
2018-07-29 16:05,-999.00,-999.00,1,1
2018-07-29 16:10,-999.00,-999.00,1,1
2018-07-29 16:15,-999.00,-999.00,1,1
2018-07-29 16:20,-999.00,-999.00,1,1
2018-07-29 16:25,-999.00,-999.00,1,1
2018-07-29 16:30,-999.00,-999.00,1,1
2018-07-29 16:35,-999.00,-999.00,1,1
2018-07-29 16:40,-999.00,-999.00,1,1
2018-07-29 16:45,-999.00,-999.00,1,1
2018-07-29 16:50,-999.00,-999.00,1,1
2018-07-29 16:55,-999.00,-999.00,1,1
2018-07-29 17:00,-999.00,-999.00,1,1
2018-07-29 17:05,-999.00,-999.00,1,1
2018-07-29 17:10,-999.00,-999.00,1,1
2018-07-29 17:15,-999.00,-999.00,1,1
2018-07-29 17:20,-999.00,-999.00,1,1
2018-07-29 18:10,-999.00,-999.00,1,1
2018-07-29 18:15,-999.00,-999.00,1,1
2018-07-29 18:20,-999.00,-999.00,1,1
2018-07-29 18:25,-999.00,-999.00,1,1
2018-07-29 18:30,-999.00,-999.00,1,1
2018-07-29 18:35,-999.00,-999.00,1,1
2018-07-29 18:40,-999.00,-999.00,1,1
2018-07-29 18:45,-999.00,-999.00,1,1
2018-07-29 18:50,-999.00,-999.00,1,1
2018-07-29 18:55,-999.00,-999.00,1,1
2018-07-29 19:00,-999.00,-999.00,1,1
2018-07-29 19:05,-999.00,-999.00,1,1
2018-07-29 19:10,-999.00,-999.00,1,1
2018-07-29 19:15,-999.00,-999.00,1,1
2018-07-29 19:20,-999.00,-999.00,1,1
2018-07-29 19:25,-999.00,-999.00,1,1
2018-07-29 19:30,-999.00,-999.00,1,1
2018-07-29 19:35,-999.00,-999.00,1,1
2018-07-29 19:40,-999.00,-999.00,1,1
2018-07-29 19:45,-999.00,-999.00,1,1
2018-07-29 19:50,-999.00,-999.00,1,1
2018-07-29 19:55,-999.00,-999.00,1,1
2018-07-29 20:00,-999.00,-999.00,1,1
2018-07-29 20:05,-999.00,-999.00,1,1
2018-07-29 20:10,-999.00,-999.00,1,1
2018-07-29 20:15,-999.00,-999.00,1,1
2018-07-29 20:20,-999.00,-999.00,1,1
2018-07-29 20:25,-999.00,-999.00,1,1
2018-07-29 20:30,-999.00,-999.00,1,1
2018-07-29 20:35,-999.00,-999.00,1,1
2018-07-29 20:40,-999.00,-999.00,1,1
2018-07-29 20:45,-999.00,-999.00,1,1
2018-07-29 20:50,-999.00,-999.00,1,1
2018-07-29 20:55,-999.00,-999.00,1,1
2018-07-29 21:00,-999.00,-999.00,1,1
2018-07-29 21:05,-999.00,-999.00,1,1
2018-07-29 21:10,-999.00,-999.00,1,1
2018-07-29 21:15,-999.00,-999.00,1,1
2018-07-29 21:20,-999.00,-999.00,1,1
2018-07-29 21:25,-999.00,-999.00,1,1
2018-07-29 21:30,-999.00,-999.00,1,1
2018-07-29 21:35,-999.00,-999.00,1,1
2018-07-29 21:40,-999.00,-999.00,1,1
2018-07-29 21:45,-999.00,-999.00,1,1
2018-07-29 21:50,-999.00,-999.00,1,1
2018-07-29 21:55,-999.00,-999.00,1,1
2018-07-29 22:00,-999.00,-999.00,1,1
2018-07-29 22:05,-999.00,-999.00,1,1
2018-07-29 22:10,-999.00,-999.00,1,1
2018-07-29 22:15,-999.00,-999.00,1,1
2018-07-29 22:20,-999.00,-999.00,1,1
2018-07-29 22:25,-999.00,-999.00,1,1
2018-07-29 22:30,-999.00,-999.00,1,1
2018-07-29 22:35,-999.00,-999.00,1,1
2018-07-29 22:40,-999.00,-999.00,1,1
2018-07-29 22:45,-999.00,-999.00,1,1
2018-07-29 22:50,-999.00,-999.00,1,1
2018-07-29 22:55,-999.00,-999.00,1,1
2018-07-29 23:00,-999.00,-999.00,1,1
2018-07-29 23:05,-999.00,-999.00,1,1
2018-07-29 23:10,-999.00,-999.00,1,1
2018-07-29 23:15,-999.00,-999.00,1,1
2018-07-29 23:20,-999.00,-999.00,1,1
2018-07-29 23:25,-999.00,-999.00,1,1
2018-07-30 10:25,-999.00,-999.00,1,1
2018-07-30 10:30,-999.00,-999.00,1,1
2018-07-30 10:35,-999.00,-999.00,1,1
2018-07-30 10:45,-999.00,-999.00,1,1
2018-07-30 10:50,-999.00,-999.00,1,1
2018-07-30 10:55,-999.00,-999.00,1,1
2018-07-30 11:00,-999.00,-999.00,1,1
2018-07-30 11:05,-999.00,-999.00,1,1
2018-07-30 11:10,-999.00,-999.00,1,1
2018-07-30 11:15,-999.00,-999.00,1,1
2018-07-30 11:20,-999.00,-999.00,1,1
2018-07-30 11:25,-999.00,-999.00,1,1
2018-07-30 11:30,-999.00,-999.00,1,1
2018-07-30 12:05,-999.00,-999.00,1,1
2018-07-30 12:10,-999.00,-999.00,1,1
2018-07-30 12:15,-999.00,-999.00,1,1
2018-07-30 12:20,-999.00,-999.00,1,1
2018-07-30 12:25,-999.00,-999.00,1,1
2018-07-30 12:30,-999.00,-999.00,1,1
2018-07-30 12:35,-999.00,-999.00,1,1
2018-07-30 12:40,-999.00,-999.00,1,1
2018-07-30 12:45,-999.00,-999.00,1,1
2018-07-30 12:50,-999.00,-999.00,1,1
2018-07-30 12:55,-999.00,-999.00,1,1
2018-07-30 13:00,-999.00,-999.00,1,1
2018-07-30 13:05,-999.00,-999.00,1,1
2018-07-30 13:10,-999.00,-999.00,1,1
2018-07-30 13:15,-999.00,-999.00,1,1
2018-07-30 13:20,-999.00,-999.00,1,1
2018-07-30 13:25,-999.00,-999.00,1,1
2018-07-30 13:30,-999.00,-999.00,1,1
2018-07-30 13:35,-999.00,-999.00,1,1
2018-07-30 13:40,-999.00,-999.00,1,1
2018-07-30 13:45,-999.00,-999.00,1,1
2018-07-30 13:50,-999.00,-999.00,1,1
2018-07-30 13:55,-999.00,-999.00,1,1
2018-07-30 14:00,-999.00,-999.00,1,1
2018-07-30 14:05,-999.00,-999.00,1,1
2018-07-30 14:10,-999.00,-999.00,1,1
2018-07-30 14:15,-999.00,-999.00,1,1
2018-07-30 14:20,-999.00,-999.00,1,1
2018-07-30 14:25,-999.00,-999.00,1,1
2018-07-30 14:30,-999.00,-999.00,1,1
2018-07-30 14:35,-999.00,-999.00,1,1
2018-07-30 14:40,-999.00,-999.00,1,1
2018-07-30 14:45,-999.00,-999.00,1,1
2018-07-30 14:50,-999.00,-999.00,1,1
2018-07-30 14:55,-999.00,-999.00,1,1
2018-07-30 15:00,-999.00,-999.00,1,1
2018-07-30 15:05,-999.00,-999.00,1,1
2018-07-30 15:10,-999.00,-999.00,1,1
2018-07-30 15:15,-999.00,-999.00,1,1
2018-07-30 15:20,-999.00,-999.00,1,1
2018-07-30 15:25,-999.00,-999.00,1,1
2018-07-30 15:30,-999.00,-999.00,1,1
2018-07-30 15:35,-999.00,-999.00,1,1
2018-07-30 15:40,-999.00,-999.00,1,1
2018-07-30 15:45,-999.00,-999.00,1,1
2018-07-30 15:50,-999.00,-999.00,1,1
2018-07-30 15:55,-999.00,-999.00,1,1
2018-07-30 16:00,-999.00,-999.00,1,1
2018-07-30 16:05,-999.00,-999.00,1,1
2018-07-30 16:10,-999.00,-999.00,1,1
2018-07-30 16:15,-999.00,-999.00,1,1
2018-07-30 16:20,-999.00,-999.00,1,1
2018-07-30 16:25,-999.00,-999.00,1,1
2018-07-30 16:30,-999.00,-999.00,1,1
2018-07-30 16:35,-999.00,-999.00,1,1
2018-07-30 16:40,-999.00,-999.00,1,1
2018-07-30 16:45,-999.00,-999.00,1,1
2018-07-30 16:50,-999.00,-999.00,1,1
2018-07-30 16:55,-999.00,-999.00,1,1
2018-07-30 17:00,-999.00,-999.00,1,1
2018-07-30 17:05,-999.00,-999.00,1,1
2018-07-30 17:10,-999.00,-999.00,1,1
2018-07-30 17:15,-999.00,-999.00,1,1
2018-07-30 17:20,-999.00,-999.00,1,1
