CO2 [ppm],Temperature_Indoor [C],Relative_Humidity_Indoor [%],Temperature_Outdoor [C],Relative_Humidity_Outdoor [%],Solar_Radiation [w/m2],Southward_Vertical_Irradiance [w/m2],Class,Room_ID
583,26.60,61.60,23.74,81.40,2.040,30.000,No Turning-on Behavior,B
595,26.60,61.60,23.66,82.80,1.340,22.000,No Turning-on Behavior,B
508,26.70,66.70,23.07,92.20,1.340,39.000,No Turning-on Behavior,B
507,26.90,66.50,22.95,93.70,1.570,30.000,No Turning-on Behavior,B
522,27.00,67.00,22.85,94.50,1.570,12.000,No Turning-on Behavior,B
489,26.90,67.40,22.63,95.40,1.570,27.000,No Turning-on Behavior,B
563,27.10,67.20,22.54,95.70,1.800,35.000,No Turning-on Behavior,B
536,27.10,67.20,22.55,95.90,1.800,55.000,No Turning-on Behavior,B
494,27.10,67.60,22.59,95.60,1.570,54.000,No Turning-on Behavior,B
488,27.10,67.40,22.53,93.10,2.040,38.000,No Turning-on Behavior,B
495,27.10,67.10,22.64,92.00,1.800,34.000,No Turning-on Behavior,B
473,27.00,67.40,22.40,91.50,2.270,21.000,No Turning-on Behavior,B
438,26.90,67.30,22.47,90.40,2.040,15.000,No Turning-on Behavior,B
448,26.80,67.20,22.37,91.10,1.570,20.000,No Turning-on Behavior,B
435,26.80,67.20,22.26,87.50,2.040,20.000,No Turning-on Behavior,B
432,26.70,66.20,22.19,82.90,1.800,13.000,No Turning-on Behavior,B
425,26.60,64.90,21.98,74.70,1.800,26.000,No Turning-on Behavior,B
424,26.60,63.30,21.66,77.90,2.270,25.000,No Turning-on Behavior,B
427,26.50,62.70,21.61,80.80,1.340,19.000,No Turning-on Behavior,B
420,26.50,62.90,21.58,82.60,1.100,18.000,No Turning-on Behavior,B
422,26.40,63.10,21.48,82.90,0.870,17.000,No Turning-on Behavior,B
422,26.40,63.30,21.57,81.50,2.040,15.000,No Turning-on Behavior,B
420,26.40,63.10,20.85,90.70,1.570,10.000,No Turning-on Behavior,B
419,26.40,63.90,20.50,93.30,1.800,4.000,No Turning-on Behavior,B
419,26.30,64.30,20.29,93.60,1.800,3.000,No Turning-on Behavior,B
420,26.30,64.40,20.19,94.10,1.100,3.000,No Turning-on Behavior,B
418,26.30,64.40,20.06,94.70,1.570,1.000,No Turning-on Behavior,B
418,26.30,64.50,19.93,95.00,1.340,1.000,No Turning-on Behavior,B
421,26.20,64.50,19.87,95.40,1.340,0.000,No Turning-on Behavior,B
420,26.20,64.50,19.78,95.20,1.340,1.000,No Turning-on Behavior,B
419,26.20,64.30,19.65,93.40,1.800,2.000,No Turning-on Behavior,B
419,26.20,64.10,19.68,92.00,1.100,1.000,No Turning-on Behavior,B
415,26.10,63.60,19.63,91.70,1.570,1.000,No Turning-on Behavior,B
419,26.10,63.60,19.50,92.50,1.340,0.000,No Turning-on Behavior,B
418,26.00,63.80,19.33,93.80,1.800,0.000,No Turning-on Behavior,B
415,26.00,63.70,18.94,94.60,1.800,1.000,No Turning-on Behavior,B
414,26.00,63.50,18.74,94.80,1.570,1.000,No Turning-on Behavior,B
530,26.20,69.70,28.03,86.40,14.430,176.000,No Turning-on Behavior,B
541,25.90,68.90,28.56,86.20,457.520,185.000,No Turning-on Behavior,B
537,25.80,68.70,29.16,84.30,229.550,181.000,No Turning-on Behavior,B
547,25.70,68.70,29.29,82.30,524.860,169.000,No Turning-on Behavior,B
540,25.70,68.90,30.04,78.20,616.750,178.000,No Turning-on Behavior,B
522,25.60,68.60,29.83,79.00,14.430,193.000,No Turning-on Behavior,B
535,25.60,68.20,30.39,77.80,601.090,198.000,No Turning-on Behavior,B
519,25.60,67.90,30.98,73.80,470.380,200.000,No Turning-on Behavior,B
515,25.80,66.80,31.30,71.50,26.360,202.000,No Turning-on Behavior,B
508,25.70,67.40,30.76,73.90,77.560,159.000,No Turning-on Behavior,B
503,25.70,68.30,30.99,72.90,41.790,185.000,No Turning-on Behavior,B
496,25.60,69.00,31.12,73.80,489.320,280.000,No Turning-on Behavior,B
465,25.80,69.40,31.24,72.20,280.520,239.000,No Turning-on Behavior,B
456,25.80,69.00,31.98,69.70,25.420,283.000,No Turning-on Behavior,B
440,25.70,68.80,31.57,71.20,326.820,260.000,No Turning-on Behavior,B
438,25.40,67.60,32.40,69.00,495.400,262.000,No Turning-on Behavior,B
447,25.20,66.90,33.05,66.00,40.150,227.000,No Turning-on Behavior,B
453,25.00,66.30,32.66,66.60,656.510,243.000,No Turning-on Behavior,B
457,24.90,65.50,33.00,64.50,649.960,253.000,No Turning-on Behavior,B
504,25.10,66.00,33.80,64.60,98.840,258.000,No Turning-on Behavior,B
478,25.20,66.30,33.21,63.80,664.920,253.000,No Turning-on Behavior,B
530,25.20,65.00,34.74,59.40,651.130,242.000,No Turning-on Behavior,B
507,25.20,64.20,34.20,58.60,544.270,237.000,No Turning-on Behavior,B
514,25.10,63.90,34.21,58.40,648.560,226.000,No Turning-on Behavior,B
526,25.00,63.50,34.61,55.40,36.880,156.000,No Turning-on Behavior,B
544,25.00,63.40,33.84,59.70,25.420,147.000,No Turning-on Behavior,B
558,24.80,64.20,34.88,56.50,688.770,199.000,No Turning-on Behavior,B
577,25.00,64.50,35.00,53.50,414.030,180.000,No Turning-on Behavior,B
596,25.10,63.90,34.73,54.80,430.870,184.000,No Turning-on Behavior,B
578,25.10,64.50,35.38,53.80,422.450,164.000,No Turning-on Behavior,B
562,25.20,65.20,34.71,54.70,224.870,179.000,No Turning-on Behavior,B
580,25.30,65.20,35.14,54.50,516.680,157.000,No Turning-on Behavior,B
563,25.60,66.30,34.52,55.50,27.530,133.000,No Turning-on Behavior,B
522,25.70,67.00,34.98,53.30,495.400,146.000,No Turning-on Behavior,B
543,25.70,66.30,35.67,51.80,546.610,141.000,No Turning-on Behavior,B
560,25.70,66.20,35.47,51.60,27.990,131.000,No Turning-on Behavior,B
560,25.60,66.20,34.69,52.40,529.770,137.000,No Turning-on Behavior,B
532,25.60,66.00,36.65,48.40,512.240,135.000,No Turning-on Behavior,B
550,25.50,66.60,35.71,48.50,262.050,125.000,No Turning-on Behavior,B
549,25.60,66.40,36.23,48.50,455.890,114.000,No Turning-on Behavior,B
534,25.60,66.20,35.26,51.40,126.430,109.000,No Turning-on Behavior,B
526,25.40,66.60,34.99,50.90,257.840,101.000,No Turning-on Behavior,B
525,25.40,66.30,35.41,49.90,406.320,94.000,No Turning-on Behavior,B
514,25.40,66.70,36.14,49.90,19.110,92.000,No Turning-on Behavior,B
523,25.40,66.60,36.38,49.80,328.220,88.000,No Turning-on Behavior,B
489,25.10,65.20,32.55,59.20,306.010,251.000,No Turning-on Behavior,B
552,25.10,63.80,32.35,59.90,273.270,223.000,No Turning-on Behavior,B
580,24.90,62.70,31.43,65.70,12.790,106.000,No Turning-on Behavior,B
619,24.80,62.80,30.79,67.20,3.210,77.000,No Turning-on Behavior,B
625,24.70,63.20,30.00,71.20,3.680,98.000,No Turning-on Behavior,B
626,24.60,63.40,30.10,70.50,2.510,118.000,No Turning-on Behavior,B
656,24.60,63.20,30.39,68.40,3.440,161.000,No Turning-on Behavior,B
669,24.50,63.60,31.32,66.50,66.810,192.000,No Turning-on Behavior,B
673,24.50,63.60,30.99,65.70,112.170,159.000,No Turning-on Behavior,B
654,24.40,64.10,30.98,66.30,2.510,148.000,No Turning-on Behavior,B
626,24.50,64.70,30.50,65.80,2.740,99.000,No Turning-on Behavior,B
684,24.50,64.50,30.14,67.30,2.740,69.000,No Turning-on Behavior,B
669,24.50,64.10,30.79,65.50,45.300,228.000,No Turning-on Behavior,B
663,24.40,64.30,31.04,64.60,273.270,205.000,No Turning-on Behavior,B
636,24.40,64.40,30.91,63.90,32.200,163.000,No Turning-on Behavior,B
625,24.40,64.50,31.13,63.20,262.980,178.000,No Turning-on Behavior,B
625,24.40,65.10,31.09,61.60,70.310,152.000,No Turning-on Behavior,B
617,24.40,65.00,31.64,60.90,65.170,106.000,No Turning-on Behavior,B
626,24.40,65.30,31.79,60.90,327.990,162.000,No Turning-on Behavior,B
617,24.40,65.00,31.99,60.70,21.910,144.000,No Turning-on Behavior,B
606,24.40,64.80,31.59,60.40,275.610,141.000,No Turning-on Behavior,B
580,24.30,64.90,31.33,61.40,152.620,127.000,No Turning-on Behavior,B
642,24.30,64.90,31.81,60.50,89.020,91.000,No Turning-on Behavior,B
618,24.30,64.10,31.18,61.80,232.820,99.000,No Turning-on Behavior,B
598,24.20,64.10,31.20,62.30,22.850,84.000,No Turning-on Behavior,B
580,24.20,63.80,30.95,62.50,44.830,66.000,No Turning-on Behavior,B
436,26.10,66.60,29.95,68.70,148.410,225.000,No Turning-on Behavior,B
435,26.00,66.20,30.71,66.90,244.750,249.000,No Turning-on Behavior,B
428,25.80,64.20,31.17,60.90,709.820,323.000,No Turning-on Behavior,B
414,25.60,64.60,30.98,64.70,15.600,321.000,No Turning-on Behavior,B
411,25.60,65.00,31.05,64.00,5.550,168.000,No Turning-on Behavior,B
414,25.50,64.90,30.92,63.70,737.170,322.000,No Turning-on Behavior,B
421,25.40,64.90,31.86,59.70,40.390,303.000,No Turning-on Behavior,B
414,25.40,65.60,31.73,59.70,533.280,236.000,No Turning-on Behavior,B
413,25.40,65.10,31.56,60.00,36.880,146.000,No Turning-on Behavior,B
439,25.30,65.10,32.09,58.70,722.440,280.000,No Turning-on Behavior,B
414,25.30,63.80,32.10,57.40,570.230,237.000,No Turning-on Behavior,B
416,25.10,63.00,33.23,55.90,252.460,251.000,No Turning-on Behavior,B
431,25.00,62.90,32.25,57.40,16.770,144.000,No Turning-on Behavior,B
440,24.90,63.40,32.25,58.80,382.470,203.000,No Turning-on Behavior,B
459,24.80,63.80,32.27,57.60,159.870,180.000,No Turning-on Behavior,B
514,24.90,64.20,32.75,56.10,345.760,166.000,No Turning-on Behavior,B
509,24.90,63.90,33.07,56.00,588.460,169.000,No Turning-on Behavior,B
530,25.00,64.30,32.15,58.30,9.050,143.000,No Turning-on Behavior,B
516,25.00,64.50,32.70,54.80,469.210,161.000,No Turning-on Behavior,B
513,24.90,64.60,32.59,55.40,77.330,187.000,No Turning-on Behavior,B
514,24.90,63.90,32.25,55.50,70.310,139.000,No Turning-on Behavior,B
525,24.80,63.60,32.82,54.60,80.840,151.000,No Turning-on Behavior,B
507,24.80,63.60,32.55,56.90,138.120,133.000,No Turning-on Behavior,B
525,24.90,63.20,32.62,54.90,419.880,155.000,No Turning-on Behavior,B
521,24.80,63.50,32.17,58.10,9.990,111.000,No Turning-on Behavior,B
506,24.80,63.70,32.02,59.60,4.610,134.000,No Turning-on Behavior,B
514,24.90,63.60,31.93,59.50,5.080,167.000,No Turning-on Behavior,B
522,25.00,63.20,31.82,60.40,2.740,107.000,No Turning-on Behavior,B
523,24.90,62.80,31.29,61.90,6.480,88.000,No Turning-on Behavior,B
512,24.80,62.70,31.02,63.70,3.910,51.000,No Turning-on Behavior,B
503,24.70,62.60,30.81,65.30,2.740,60.000,No Turning-on Behavior,B
494,24.60,62.30,30.61,64.50,3.680,77.000,No Turning-on Behavior,B
476,24.50,62.50,31.01,62.30,2.740,73.000,No Turning-on Behavior,B
461,24.50,62.40,30.85,62.70,2.970,65.000,No Turning-on Behavior,B
461,24.60,63.60,30.62,63.40,1.800,48.000,No Turning-on Behavior,B
447,26.90,65.50,28.78,73.50,9.050,173.000,No Turning-on Behavior,B
469,26.70,65.00,28.46,74.30,18.170,173.000,No Turning-on Behavior,B
481,26.60,65.20,28.90,71.30,9.990,208.000,No Turning-on Behavior,B
480,26.60,65.30,29.46,71.00,9.050,191.000,No Turning-on Behavior,B
479,26.40,64.40,29.24,69.60,9.990,173.000,No Turning-on Behavior,B
465,26.30,63.40,28.91,72.40,20.510,178.000,No Turning-on Behavior,B
458,26.30,63.40,29.44,69.30,27.060,244.000,No Turning-on Behavior,B
455,26.10,63.40,29.97,66.20,31.500,173.000,No Turning-on Behavior,B
448,26.10,63.50,30.05,65.30,6.720,165.000,No Turning-on Behavior,B
466,26.00,63.40,30.17,67.60,158.930,220.000,No Turning-on Behavior,B
461,26.10,62.90,30.46,65.30,646.220,272.000,No Turning-on Behavior,B
465,26.10,63.10,30.92,64.40,14.200,259.000,No Turning-on Behavior,B
498,26.10,62.80,30.28,65.00,214.820,257.000,No Turning-on Behavior,B
501,26.10,63.10,30.55,64.50,187.230,267.000,No Turning-on Behavior,B
481,25.90,63.40,31.26,61.60,6.480,226.000,No Turning-on Behavior,B
507,26.00,63.50,31.31,61.40,481.370,292.000,No Turning-on Behavior,B
481,25.90,63.30,31.45,60.90,6.480,211.000,No Turning-on Behavior,B
437,25.70,63.40,30.56,63.40,5.780,149.000,No Turning-on Behavior,B
412,25.50,63.50,30.12,65.50,3.680,99.000,No Turning-on Behavior,B
403,25.40,63.20,29.99,66.30,3.440,98.000,No Turning-on Behavior,B
400,25.30,63.10,30.25,64.70,2.970,119.000,No Turning-on Behavior,B
400,25.20,62.70,30.62,63.50,2.740,132.000,No Turning-on Behavior,B
409,25.10,62.80,31.28,61.20,2.270,145.000,No Turning-on Behavior,B
413,25.00,62.70,30.32,64.70,3.440,140.000,No Turning-on Behavior,B
415,25.00,63.10,30.31,66.00,3.680,184.000,No Turning-on Behavior,B
418,24.90,63.20,30.66,64.90,3.680,159.000,No Turning-on Behavior,B
422,24.90,63.30,30.61,64.20,2.970,177.000,No Turning-on Behavior,B
436,24.90,63.40,31.04,63.60,3.440,212.000,No Turning-on Behavior,B
437,24.90,63.70,31.50,61.20,2.970,167.000,No Turning-on Behavior,B
424,24.90,64.90,31.74,60.30,2.270,119.000,No Turning-on Behavior,B
454,24.90,64.90,31.96,59.80,2.970,117.000,No Turning-on Behavior,B
485,24.90,65.10,32.00,60.30,2.740,150.000,No Turning-on Behavior,B
501,25.00,65.30,31.79,61.00,5.310,125.000,No Turning-on Behavior,B
541,25.10,65.50,31.76,61.50,2.970,110.000,No Turning-on Behavior,B
531,25.10,65.60,31.79,61.10,4.610,121.000,No Turning-on Behavior,B
530,25.20,65.40,31.47,61.60,4.610,158.000,No Turning-on Behavior,B
519,25.30,65.60,31.32,61.90,5.080,186.000,No Turning-on Behavior,B
522,25.40,65.50,31.67,59.60,6.720,158.000,No Turning-on Behavior,B
541,25.30,65.20,32.00,59.20,3.680,139.000,No Turning-on Behavior,B
532,25.30,65.20,31.85,58.40,4.840,96.000,No Turning-on Behavior,B
505,25.40,65.30,32.08,56.90,5.780,112.000,No Turning-on Behavior,B
502,25.30,65.30,32.28,56.20,2.510,102.000,No Turning-on Behavior,B
534,25.30,65.40,32.50,55.60,21.910,89.000,No Turning-on Behavior,B
497,25.40,65.90,31.14,63.00,4.380,76.000,No Turning-on Behavior,B
482,25.40,66.10,30.47,65.30,3.210,35.000,No Turning-on Behavior,B
513,25.40,66.30,30.27,66.20,2.970,35.000,No Turning-on Behavior,B
511,25.40,66.50,30.33,66.10,82.710,110.000,No Turning-on Behavior,B
471,25.40,66.60,30.44,66.60,8.120,103.000,No Turning-on Behavior,B
449,25.30,66.50,30.24,67.40,3.440,101.000,No Turning-on Behavior,B
447,25.30,66.30,30.14,67.70,23.320,83.000,No Turning-on Behavior,B
441,25.00,64.10,30.17,68.90,1.570,52.000,No Turning-on Behavior,B
439,24.70,63.30,29.79,71.60,2.510,34.000,No Turning-on Behavior,B
438,24.50,62.70,29.54,73.50,2.270,34.000,No Turning-on Behavior,B
492,26.30,67.60,29.78,75.20,35.240,145.000,No Turning-on Behavior,B
523,26.30,67.00,30.45,71.90,344.350,212.000,No Turning-on Behavior,B
514,26.30,67.00,30.67,71.00,13.260,224.000,No Turning-on Behavior,B
522,26.40,66.50,30.55,71.90,69.380,185.000,No Turning-on Behavior,B
497,26.40,66.10,31.02,69.10,245.210,215.000,No Turning-on Behavior,B
497,26.30,66.10,31.85,64.50,23.550,197.000,No Turning-on Behavior,B
483,26.30,66.00,32.12,64.80,408.890,240.000,No Turning-on Behavior,B
493,26.30,65.90,32.49,62.70,13.730,244.000,No Turning-on Behavior,B
467,26.20,66.80,33.08,62.60,309.050,238.000,No Turning-on Behavior,B
464,26.20,67.10,32.22,66.50,244.280,260.000,No Turning-on Behavior,B
462,26.20,67.20,32.96,61.70,15.600,274.000,No Turning-on Behavior,B
498,26.40,67.10,33.42,61.80,352.070,270.000,No Turning-on Behavior,B
498,26.40,66.80,33.02,62.90,24.490,281.000,No Turning-on Behavior,B
480,26.30,66.80,33.41,62.20,359.080,278.000,No Turning-on Behavior,B
467,26.30,66.70,33.17,61.00,22.850,226.000,No Turning-on Behavior,B
448,26.30,66.10,33.03,61.40,5.080,185.000,No Turning-on Behavior,B
439,26.10,65.50,33.73,57.80,4.840,165.000,No Turning-on Behavior,B
429,26.00,65.40,33.15,61.30,4.840,153.000,No Turning-on Behavior,B
425,25.90,65.00,33.09,60.80,16.070,316.000,No Turning-on Behavior,B
433,25.90,65.40,33.57,57.60,361.190,284.000,No Turning-on Behavior,B
460,26.00,65.10,33.94,55.40,439.050,303.000,No Turning-on Behavior,B
446,25.90,65.40,34.68,53.10,22.610,284.000,No Turning-on Behavior,B
444,25.80,65.50,34.82,52.80,8.820,221.000,No Turning-on Behavior,B
444,25.80,65.90,33.51,55.80,5.310,165.000,No Turning-on Behavior,B
446,25.80,65.60,33.33,57.70,4.380,105.000,No Turning-on Behavior,B
449,25.70,65.50,33.64,56.10,2.510,82.000,No Turning-on Behavior,B
494,25.80,65.50,33.80,55.60,3.910,94.000,No Turning-on Behavior,B
513,25.80,65.90,34.55,53.10,196.580,178.000,No Turning-on Behavior,B
530,25.80,65.60,33.66,54.70,3.210,75.000,No Turning-on Behavior,B
518,25.90,65.90,32.22,65.40,4.140,35.000,No Turning-on Behavior,B
514,25.90,66.50,31.09,72.50,6.480,31.000,No Turning-on Behavior,B
555,25.90,66.50,30.44,77.90,2.970,10.000,No Turning-on Behavior,B
515,25.80,66.70,28.89,86.60,2.740,8.000,No Turning-on Behavior,B
502,25.80,66.70,28.45,91.50,1.800,17.000,No Turning-on Behavior,B
490,25.70,67.20,28.27,92.80,2.040,33.000,No Turning-on Behavior,B
494,25.70,67.10,28.14,93.30,3.210,92.000,No Turning-on Behavior,B
509,25.70,67.40,27.99,93.00,37.580,154.000,No Turning-on Behavior,B
496,25.70,67.50,27.71,93.20,3.210,134.000,No Turning-on Behavior,B
491,25.70,67.60,27.31,92.70,2.740,42.000,No Turning-on Behavior,B
481,25.70,67.50,27.17,92.10,2.510,52.000,No Turning-on Behavior,B
512,25.60,67.40,27.04,93.30,2.740,45.000,No Turning-on Behavior,B
511,25.70,67.30,26.99,93.40,1.570,19.000,No Turning-on Behavior,B
502,25.70,66.90,26.86,92.60,1.800,13.000,No Turning-on Behavior,B
502,25.60,66.40,27.09,91.30,1.800,14.000,No Turning-on Behavior,B
496,25.50,66.50,27.43,91.70,1.570,11.000,No Turning-on Behavior,B
494,25.50,66.80,27.49,92.50,2.270,8.000,No Turning-on Behavior,B
480,25.40,67.20,27.40,94.30,1.570,6.000,No Turning-on Behavior,B
468,25.50,67.70,27.33,96.70,1.340,4.000,No Turning-on Behavior,B
464,25.40,68.20,27.14,97.70,1.800,5.000,No Turning-on Behavior,B
490,25.40,68.00,27.16,98.40,1.800,1.000,No Turning-on Behavior,B
466,25.30,68.20,26.87,98.70,1.570,4.000,No Turning-on Behavior,B
414,26.20,66.60,26.06,98.80,1.800,47.000,No Turning-on Behavior,B
480,25.60,67.20,27.54,91.10,2.510,54.000,No Turning-on Behavior,B
476,25.40,66.70,27.65,91.30,2.040,47.000,No Turning-on Behavior,B
470,25.30,66.20,27.70,91.70,2.510,70.000,No Turning-on Behavior,B
478,25.20,66.50,27.78,90.30,2.510,86.000,No Turning-on Behavior,B
495,25.10,66.30,27.99,89.10,1.800,37.000,No Turning-on Behavior,B
489,25.00,67.00,27.88,88.80,2.270,57.000,No Turning-on Behavior,B
486,25.00,67.80,28.01,89.00,2.270,57.000,No Turning-on Behavior,B
505,25.10,68.30,27.91,90.10,1.570,25.000,No Turning-on Behavior,B
496,25.10,68.20,27.79,90.90,2.270,32.000,No Turning-on Behavior,B
464,25.00,67.90,27.51,91.40,2.040,26.000,No Turning-on Behavior,B
443,24.90,67.90,27.49,92.80,1.800,29.000,No Turning-on Behavior,B
427,24.90,67.90,27.45,93.60,1.800,42.000,No Turning-on Behavior,B
420,24.80,68.30,27.47,92.90,2.740,66.000,No Turning-on Behavior,B
432,24.90,68.90,27.73,92.20,2.510,124.000,No Turning-on Behavior,B
434,24.90,69.30,27.93,90.40,2.740,153.000,No Turning-on Behavior,B
433,24.90,69.20,28.12,89.20,2.970,97.000,No Turning-on Behavior,B
431,24.90,68.00,28.22,89.30,2.510,77.000,No Turning-on Behavior,B
432,24.80,67.30,28.17,89.10,2.740,41.000,No Turning-on Behavior,B
438,24.70,67.00,27.94,90.30,2.270,34.000,No Turning-on Behavior,B
434,24.60,67.20,27.96,90.40,1.800,15.000,No Turning-on Behavior,B
439,24.60,67.00,27.72,87.80,2.040,7.000,No Turning-on Behavior,B
476,24.50,66.80,24.75,90.60,3.910,16.000,No Turning-on Behavior,B
516,24.60,66.80,24.50,93.40,2.270,13.000,No Turning-on Behavior,B
525,24.60,67.00,24.56,94.70,1.570,10.000,No Turning-on Behavior,B
552,24.60,67.30,24.54,95.40,1.340,8.000,No Turning-on Behavior,B
520,24.50,67.30,24.49,96.10,1.340,7.000,No Turning-on Behavior,B
531,24.50,67.30,24.32,96.70,1.570,9.000,No Turning-on Behavior,B
528,24.50,67.30,24.24,97.10,1.800,9.000,No Turning-on Behavior,B
520,24.40,67.70,24.29,97.20,1.570,8.000,No Turning-on Behavior,B
505,24.40,68.00,24.40,97.50,1.800,9.000,No Turning-on Behavior,B
549,24.40,67.80,24.39,97.70,1.570,9.000,No Turning-on Behavior,B
565,24.40,67.80,24.56,98.10,1.340,11.000,No Turning-on Behavior,B
588,24.40,67.60,24.56,98.40,1.570,12.000,No Turning-on Behavior,B
566,24.40,67.90,24.52,98.60,1.800,12.000,No Turning-on Behavior,B
552,24.40,68.20,24.58,98.90,2.270,13.000,No Turning-on Behavior,B
554,24.40,67.40,24.51,99.30,2.040,14.000,No Turning-on Behavior,B
563,24.20,66.60,24.39,99.40,1.800,14.000,No Turning-on Behavior,B
547,24.20,65.70,24.26,99.40,1.570,12.000,No Turning-on Behavior,B
565,24.10,66.30,24.29,99.30,1.570,11.000,No Turning-on Behavior,B
514,24.10,66.70,24.36,99.30,2.040,10.000,No Turning-on Behavior,B
487,24.10,67.30,24.36,99.20,2.040,9.000,No Turning-on Behavior,B
477,24.00,67.70,24.51,99.30,1.570,7.000,No Turning-on Behavior,B
523,24.10,69.00,24.41,99.20,2.040,6.000,No Turning-on Behavior,B
544,24.20,68.40,24.44,99.20,1.800,6.000,No Turning-on Behavior,B
508,24.10,68.10,24.51,99.30,1.800,6.000,No Turning-on Behavior,B
481,24.10,68.00,24.47,99.20,1.800,7.000,No Turning-on Behavior,B
497,26.60,67.20,31.34,68.30,392.990,144.000,No Turning-on Behavior,B
529,26.50,66.40,31.61,64.90,565.780,149.000,No Turning-on Behavior,B
522,26.30,65.20,31.83,63.60,16.770,158.000,No Turning-on Behavior,B
544,26.20,64.50,32.18,62.00,554.560,165.000,No Turning-on Behavior,B
559,26.10,64.40,31.92,63.80,543.340,178.000,No Turning-on Behavior,B
535,26.00,64.30,32.71,61.60,15.130,184.000,No Turning-on Behavior,B
506,26.00,64.60,32.13,63.80,527.200,195.000,No Turning-on Behavior,B
554,26.00,64.60,32.74,61.00,346.930,203.000,No Turning-on Behavior,B
554,26.00,65.00,32.71,61.50,482.070,217.000,No Turning-on Behavior,B
