Temperature_Indoor [C],Relative_Humidity_Indoor [%],Indoor_Illumination [LUX],Temperature_Outdoor [C],Relative_Humidity_Outdoor [%],Solar_Radiation [w/m2],Southward_Vertical_Irradiance [w/m2],Shading_Status_last,Class,Room_ID
23.00,57.00,972,20.58,54.00,471.790,0.000,0,Rolling Up,C
23.10,55.90,989,20.68,54.00,470.620,0.000,0,Rolling Up,C
23.20,54.90,855,20.62,52.50,17.000,0.000,0,Rolling Up,C
23.20,54.50,923,21.32,52.40,465.710,0.000,0,Rolling Up,C
23.40,53.70,790,20.93,46.10,456.820,0.000,0,Rolling Up,C
23.30,53.60,879,21.35,47.50,18.170,0.000,0,Rolling Up,C
23.80,51.30,737,21.55,44.80,368.440,0.000,0,Rolling Up,C
23.80,50.80,723,22.22,46.00,364.700,0.000,0,Rolling Up,C
23.80,49.20,846,21.98,44.50,373.110,0.000,0,Rolling Up,C
23.90,49.80,750,22.90,44.60,413.800,0.000,0,Rolling Up,C
24.00,49.10,698,22.52,44.10,18.870,0.000,0,Rolling Up,C
24.10,49.50,861,23.01,43.20,270.930,0.000,0,Rolling Up,C
24.20,48.20,815,22.94,40.80,16.540,0.000,0,Rolling Up,C
24.50,48.30,856,22.65,43.00,25.420,0.000,0,Rolling Up,C
24.60,48.00,710,22.84,42.80,322.370,0.000,0,Rolling Up,C
24.60,49.20,2000,22.53,41.40,427.130,0.000,0,Rolling Up,C
22.60,57.70,390,18.28,71.90,9.290,0.000,0.3,Rolling Up,C
22.60,57.90,357,18.54,69.30,23.780,0.000,0.3,Rolling Up,C
22.60,57.80,1062,18.66,68.90,154.490,0.000,0.3,Rolling Up,C
22.30,58.00,1899,19.41,65.10,436.710,0.000,0.3,Rolling Up,C
22.30,57.10,2000,19.55,61.40,457.760,0.000,0,Rolling Up,C
22.30,56.80,1139,19.40,62.10,13.260,0.000,0,Rolling Up,C
22.40,56.50,2000,20.06,60.70,478.330,0.000,0,Rolling Up,C
22.40,55.80,2000,20.23,58.50,327.520,0.000,0,Rolling Up,C
22.60,54.90,2000,20.48,56.70,467.340,0.000,0,Rolling Up,C
22.90,54.80,2000,20.97,55.90,482.540,0.000,0,Rolling Up,C
23.00,54.10,2000,21.06,54.90,19.340,0.000,0,Rolling Up,C
23.20,54.10,2000,21.31,53.50,490.730,0.000,0,Rolling Up,C
23.20,54.80,2000,21.49,54.10,522.760,0.000,0,Rolling Up,C
23.60,54.20,1307,21.24,55.00,164.310,0.000,0,Rolling Up,C
23.90,54.20,2000,21.28,56.10,20.280,0.000,0,Rolling Up,C
23.90,54.60,1569,21.83,55.80,19.810,0.000,0,Rolling Up,C
24.20,53.70,2000,22.37,53.10,515.280,0.000,0,Rolling Up,C
24.50,52.80,2000,22.15,51.10,496.100,0.000,0,Rolling Up,C
24.70,52.30,2000,22.35,50.90,19.110,0.000,0,Rolling Up,C
24.80,51.60,2000,22.49,50.40,512.700,0.000,0,Rolling Up,C
24.60,51.60,1289,22.29,49.70,465.710,0.000,0.3,Rolling Up,C
24.70,51.70,1354,23.05,47.40,15.600,0.000,0.3,Rolling Up,C
25.10,50.30,1480,23.04,46.50,11.860,0.000,0.3,Rolling Up,C
24.90,49.20,1260,22.40,48.20,602.260,0.000,0.3,Rolling Up,C
25.30,48.90,1318,22.96,46.40,551.050,0.000,0.3,Rolling Up,C
26.30,46.70,673,23.05,46.60,12.090,0.000,0.3,Rolling Up,C
25.50,48.30,480,22.50,48.50,4.610,0.000,0.3,Rolling Up,C
25.30,49.10,472,22.31,50.40,3.910,0.000,0.3,Rolling Up,C
25.90,50.10,361,21.54,55.70,2.040,0.000,1,Rolling Up,C
25.40,51.40,568,21.73,55.80,5.310,0.000,0.3,Rolling Up,C
26.20,49.80,791,21.89,55.60,146.770,0.000,0.3,Rolling Up,C
25.50,51.40,581,22.03,54.20,4.840,0.000,0.3,Rolling Up,C
25.80,50.70,438,21.95,54.20,32.440,0.000,0.3,Rolling Up,C
25.60,51.30,330,21.83,54.60,2.740,0.000,0.3,Rolling Up,C
25.50,50.80,407,21.50,55.20,3.680,0.000,0.3,Rolling Up,C
25.60,50.60,384,21.35,55.60,28.690,0.000,0.3,Rolling Up,C
25.20,51.70,313,21.37,56.50,3.440,0.000,0.3,Rolling Up,C
25.20,51.70,205,21.34,57.00,2.270,0.000,0.3,Rolling Up,C
25.20,52.10,185,21.09,57.50,2.040,0.000,0.3,Rolling Up,C
24.90,52.40,143,20.95,58.00,2.040,0.000,0.3,Rolling Up,C
25.00,52.40,112,20.85,58.60,1.800,0.000,0.3,Rolling Up,C
25.00,52.00,105,20.61,58.60,2.040,0.000,0.3,Rolling Up,C
24.90,52.20,102,20.55,59.00,1.800,0.000,0.3,Rolling Up,C
25.00,52.10,99,20.49,59.50,1.570,0.000,0.3,Rolling Up,C
24.90,52.20,95,20.42,60.10,1.340,0.000,0.3,Rolling Up,C
24.00,42.60,761,15.17,68.50,494.700,0.000,0.3,Rolling Up,C
24.00,43.00,848,15.72,66.30,442.090,0.000,0.3,Rolling Up,C
24.10,43.40,899,16.24,64.10,542.400,0.000,0.3,Rolling Up,C
24.30,43.50,1014,16.86,61.90,574.900,0.000,0.3,Rolling Up,C
24.40,43.90,1074,17.49,60.50,18.170,0.000,0.3,Rolling Up,C
24.30,44.00,1173,18.14,54.80,597.820,0.000,0.3,Rolling Up,C
24.40,43.80,1265,19.14,52.10,557.830,0.000,0.3,Rolling Up,C
24.40,43.30,1324,19.82,47.50,19.110,0.000,0.3,Rolling Up,C
24.70,42.60,1320,20.13,41.60,624.000,0.000,0.3,Rolling Up,C
25.00,40.50,1219,20.83,39.10,39.680,0.000,0.3,Rolling Up,C
24.80,40.60,1437,21.00,37.70,636.860,0.000,0.3,Rolling Up,C
24.70,39.20,1441,21.35,36.80,637.570,0.000,0.3,Rolling Up,C
25.00,38.70,2000,21.47,37.30,22.150,0.000,0.3,Rolling Up,C
25.10,39.30,1462,22.00,36.20,635.460,0.000,0.3,Rolling Up,C
25.20,38.40,1465,22.32,35.90,632.890,0.000,0.3,Rolling Up,C
25.50,38.90,1316,22.53,33.50,19.340,0.000,0.3,Rolling Up,C
25.60,37.50,1300,22.61,33.60,624.470,0.000,0.3,Rolling Up,C
25.60,37.60,1244,22.99,30.50,548.480,0.000,0.3,Rolling Up,C
26.00,35.90,1234,23.25,27.10,689.010,0.000,0.3,Rolling Up,C
26.30,35.90,1107,23.64,25.70,679.190,0.000,0.3,Rolling Up,C
26.40,34.60,1126,23.89,25.70,22.850,0.000,0.3,Rolling Up,C
26.30,33.20,1093,23.54,24.80,682.930,0.000,0.3,Rolling Up,C
26.20,32.30,1111,24.04,23.90,550.820,0.000,0.3,Rolling Up,C
26.50,31.70,1061,24.18,22.90,26.820,0.000,0.3,Rolling Up,C
27.00,31.40,1047,24.18,23.00,660.010,0.000,0.3,Rolling Up,C
27.30,30.90,1078,24.25,22.80,646.450,0.000,0.3,Rolling Up,C
27.40,30.70,2000,24.46,22.60,34.770,0.000,0.3,Rolling Up,C
27.50,30.70,2000,24.96,21.40,632.890,0.000,0.3,Rolling Up,C
27.70,31.00,2000,24.92,20.00,632.890,0.000,0.3,Rolling Up,C
27.50,30.70,2000,24.11,17.70,613.480,0.000,0.3,Rolling Up,C
27.50,29.60,2000,24.53,18.40,663.990,0.000,0.3,Rolling Up,C
27.50,28.80,2000,24.42,16.20,49.970,0.000,0.3,Rolling Up,C
23.90,51.30,402,19.59,72.90,50.210,136.000,1,Rolling Down,C
26.00,33.40,365,24.74,27.00,55.580,104.000,1,Rolling Down,C
26.20,40.60,693,25.91,32.10,768.510,363.000,1,Rolling Down,C
26.90,33.50,522,27.76,24.20,471.320,231.000,0.5,Rolling Down,C
24.90,57.50,134,17.20,90.50,2.040,11.000,1,Rolling Down,C
25.30,48.20,414,23.23,45.20,342.480,126.000,0.8,Rolling Down,C
22.60,48.10,573,17.98,55.20,642.240,203.000,1,Rolling Down,C
27.70,63.70,803,30.85,55.00,16.300,308.000,1,Rolling Down,C
28.20,64.50,298,31.04,54.30,15.130,67.000,1,Rolling Down,C
28.20,65.60,364,32.70,54.00,10.690,138.000,1,Rolling Down,C
26.70,59.70,508,34.77,51.20,26.360,289.000,0.3,Rolling Down,C
25.90,63.90,135,20.36,90.60,1.570,16.000,1,Rolling Down,C
25.80,43.80,991,24.45,30.70,3.210,277.000,1,Rolling Down,C
26.80,62.00,852,27.96,53.30,6.720,255.000,1,Rolling Down,C
26.10,61.00,424,22.21,74.50,3.440,114.000,1,Rolling Down,C
27.20,46.00,380,25.82,32.60,8.820,105.000,1,Rolling Down,C
26.80,63.00,562,26.57,59.50,288.240,245.000,1,Rolling Down,C
25.90,59.40,748,25.23,61.50,15.370,171.000,0.5,Rolling Down,C
26.10,53.30,529,33.45,34.90,597.110,264.000,1,Rolling Down,C
26.30,57.40,543,32.29,36.20,260.410,124.000,0.5,Rolling Down,C
27.30,57.30,493,29.87,47.10,630.780,205.000,1,Rolling Down,C
28.40,53.80,492,30.06,44.60,460.090,111.000,1,Rolling Down,C
26.50,50.40,623,30.85,39.60,4.610,162.000,1,Rolling Down,C
25.20,51.80,377,27.69,49.90,118.720,107.000,0.8,Rolling Down,C
27.10,62.30,487,28.96,50.80,541.930,302.000,1,Rolling Down,C
26.80,59.00,452,29.76,70.60,15.830,114.000,1,Rolling Down,C
25.20,60.60,650,25.06,65.30,651.830,202.000,1,Rolling Down,C
26.50,64.80,649,24.37,73.20,3.210,120.000,1,Rolling Down,C
27.10,76.60,553,31.05,73.10,222.060,189.000,1,Rolling Down,C
28.30,75.50,511,31.10,70.70,13.260,114.000,1,Rolling Down,C
27.20,63.50,650,33.43,51.80,16.300,202.000,1,Rolling Down,C
30.60,63.50,890,35.13,44.30,748.400,224.000,1,Rolling Down,C
27.30,68.50,692,30.05,65.80,5.310,183.000,1,Rolling Down,C
26.50,69.40,798,30.79,66.50,4.140,189.000,0.5,Rolling Down,C
25.70,59.90,997,31.31,61.20,451.210,291.000,1,Rolling Down,C
27.10,77.40,642,-50.99,78.10,0.000,168.000,1,Rolling Down,C
29.10,53.70,378,31.90,64.00,3.910,154.000,1,Rolling Down,C
28.10,62.70,610,33.30,53.70,18.170,0.000,1,Rolling Down,C
27.00,61.00,512,33.35,54.50,601.560,220.000,0.8,Rolling Down,C
26.40,70.00,1021,33.38,53.40,802.180,0.000,0.8,Rolling Down,C
25.20,59.70,482,25.82,49.40,4.380,0.000,1,Rolling Down,C
26.70,75.00,934,29.98,77.60,59.090,284.000,1,Rolling Down,C
25.90,57.00,1982,25.77,49.40,16.770,502.000,1,Rolling Down,C
25.50,53.20,2000,23.69,51.80,19.340,0.000,1,Rolling Down,C
24.70,38.10,117,19.11,42.20,1.800,0.000,1,Rolling Down,C
24.20,49.90,265,18.99,55.80,20.740,0.000,1,Rolling Down,C
25.60,44.10,234,21.05,38.40,55.580,0.000,1,Rolling Down,C
24.30,40.50,251,17.99,41.30,220.900,0.000,1,Rolling Down,C
23.20,44.80,1544,15.35,59.20,445.360,0.000,0.5,Rolling Down,C
24.50,51.20,1024,21.04,51.30,295.720,0.000,1,Rolling Down,C
22.50,58.50,1137,20.26,54.70,513.410,0.000,1,Rolling Down,C
22.30,58.00,1899,19.41,65.10,436.710,0.000,0.3,Rolling Down,C
25.90,50.10,361,21.54,55.70,2.040,0.000,1,Rolling Down,C
27.20,62.20,349,21.83,87.00,2.510,87.000,1,Rolling Down,C
26.70,63.00,500,21.54,85.60,3.440,135.000,1,Rolling Down,C
27.00,62.10,497,21.64,83.20,3.680,140.000,1,Rolling Down,C
27.00,61.70,721,21.86,82.90,70.080,199.000,1,Rolling Down,C
27.00,61.40,523,21.55,83.20,3.910,139.000,1,Rolling Down,C
27.20,61.00,510,21.36,83.80,3.910,137.000,1,Rolling Down,C
27.70,60.30,891,21.79,82.50,296.190,288.000,1,Rolling Down,C
27.80,59.80,886,22.06,78.60,78.260,294.000,1,Rolling Down,C
27.20,59.30,904,22.79,77.50,229.310,295.000,1,Rolling Down,C
27.30,59.20,904,22.41,75.90,198.680,297.000,1,Rolling Down,C
27.20,59.40,989,22.83,75.10,10.460,296.000,1,Rolling Down,C
27.20,59.20,939,22.57,73.80,19.340,278.000,1,Rolling Down,C
27.40,58.70,1025,23.08,71.90,15.130,310.000,1,Rolling Down,C
27.60,57.90,1114,23.36,68.70,43.190,333.000,1,Rolling Down,C
27.70,57.90,559,22.89,72.10,4.380,152.000,1,Rolling Down,C
27.70,57.80,612,22.89,72.40,3.680,165.000,1,Rolling Down,C
27.70,57.80,883,22.99,72.50,14.430,249.000,1,Rolling Down,C
27.70,57.30,1083,23.25,69.00,17.700,308.000,1,Rolling Down,C
27.80,57.20,1436,23.78,68.00,216.450,416.000,1,Rolling Down,C
28.10,57.00,666,23.48,66.80,4.840,198.000,1,Rolling Down,C
28.30,56.20,806,23.74,63.80,6.720,249.000,1,Rolling Down,C
28.40,56.10,934,23.73,63.70,76.390,286.000,1,Rolling Down,C
28.50,55.40,1327,24.46,61.00,140.230,386.000,1,Rolling Down,C
28.50,55.20,872,24.64,61.70,4.840,269.000,1,Rolling Down,C
27.70,55.30,909,24.70,60.50,17.700,278.000,1,Rolling Down,C
27.10,56.10,601,24.27,61.50,5.080,181.000,1,Rolling Down,C
26.70,56.90,831,24.11,62.20,9.990,258.000,1,Rolling Down,C
26.80,56.50,727,24.29,62.60,8.350,224.000,1,Rolling Down,C
26.50,57.10,502,24.01,60.40,5.080,144.000,1,Rolling Down,C
26.50,55.40,577,23.63,61.50,4.840,169.000,1,Rolling Down,C
26.30,55.50,743,23.61,62.60,11.390,220.000,1,Rolling Down,C
25.70,52.40,963,23.51,62.20,177.870,320.000,1,Rolling Down,C
24.90,52.80,516,23.58,64.50,3.910,150.000,1,Rolling Down,C
24.80,52.60,541,23.25,64.70,3.910,159.000,1,Rolling Down,C
24.60,52.00,718,23.81,60.20,39.220,211.000,1,Rolling Down,C
24.40,52.60,630,23.38,58.60,12.330,193.000,1,Rolling Down,C
24.20,53.20,372,23.27,60.70,2.970,101.000,1,Rolling Down,C
24.30,53.00,650,23.20,57.20,41.320,194.000,1,Rolling Down,C
24.30,53.40,537,23.72,52.90,5.550,157.000,1,Rolling Down,C
24.30,53.20,654,23.76,51.50,71.250,197.000,1,Rolling Down,C
24.10,52.00,486,23.66,50.30,3.910,134.000,1,Rolling Down,C
23.90,52.00,370,22.68,63.80,3.440,104.000,1,Rolling Down,C
23.70,51.80,274,21.66,71.50,4.610,69.000,1,Rolling Down,C
23.70,52.40,356,20.97,72.90,3.440,88.000,1,Rolling Down,C
23.30,52.70,434,20.42,74.90,4.840,112.000,1,Rolling Down,C
23.40,51.40,439,20.09,75.00,10.220,117.000,1,Rolling Down,C
23.20,52.20,355,19.64,76.20,4.840,88.000,1,Rolling Down,C
22.90,50.80,404,19.66,74.70,18.640,106.000,1,Rolling Down,C
25.20,49.60,305,19.54,72.60,2.510,90.000,0.5,Rolling Down,C
25.70,49.80,163,18.80,72.90,2.510,32.000,0.5,Rolling Down,C
25.90,50.00,160,18.43,71.20,2.040,33.000,0.5,Rolling Down,C
26.10,50.60,154,18.14,70.80,2.510,28.000,0.5,Rolling Down,C
25.00,42.30,550,18.57,47.40,385.970,133.000,0.5,Rolling Down,C
24.40,42.70,380,18.95,46.70,16.070,152.000,0.5,Rolling Down,C
24.70,39.80,404,19.16,43.50,720.100,174.000,0.5,Rolling Down,C
24.50,38.40,427,19.72,42.00,15.130,194.000,0.5,Rolling Down,C
24.70,39.10,426,19.49,40.40,705.370,217.000,0.5,Rolling Down,C
24.70,37.70,426,19.99,38.00,614.880,233.000,0.5,Rolling Down,C
24.50,37.60,424,20.02,38.60,16.300,252.000,0.5,Rolling Down,C
24.70,38.10,672,20.32,39.00,762.430,263.000,0.5,Rolling Down,C
24.50,37.90,720,20.54,40.30,16.770,277.000,1,Rolling Down,C
24.10,39.60,747,20.66,39.70,738.580,292.000,1,Rolling Down,C
24.50,37.80,789,20.81,36.70,765.700,309.000,1,Rolling Down,C
24.20,37.40,852,21.13,34.60,741.150,315.000,1,Rolling Down,C
24.30,35.20,1023,21.20,33.70,774.350,336.000,1,Rolling Down,C
24.70,37.80,1214,21.58,34.20,16.770,337.000,1,Rolling Down,C
24.10,36.60,1548,21.72,34.70,764.530,363.000,1,Rolling Down,C
24.60,36.10,1494,21.93,31.70,697.660,355.000,1,Rolling Down,C
24.60,36.00,1383,22.03,31.70,569.760,367.000,1,Rolling Down,C
24.50,33.60,1445,22.01,31.00,747.460,380.000,1,Rolling Down,C
25.30,32.40,1061,24.17,27.40,677.780,297.000,1,Rolling Down,C
25.30,32.00,945,23.80,27.00,693.450,293.000,1,Rolling Down,C
25.40,32.10,940,24.09,27.00,109.830,280.000,1,Rolling Down,C
25.20,33.00,779,24.40,27.40,685.730,264.000,1,Rolling Down,C
25.50,33.10,737,24.97,25.90,635.690,246.000,1,Rolling Down,C
25.40,32.30,711,24.51,26.60,680.350,232.000,1,Rolling Down,C
25.50,31.50,719,24.41,25.30,660.710,215.000,1,Rolling Down,C
25.60,33.30,723,25.01,25.70,111.470,194.000,1,Rolling Down,C
25.80,32.40,672,25.06,22.20,620.500,172.000,1,Rolling Down,C
25.80,30.80,650,25.09,22.00,63.070,148.000,1,Rolling Down,C
25.90,32.10,627,24.92,24.00,573.500,133.000,1,Rolling Down,C
25.90,31.80,630,24.74,24.50,433.440,126.000,1,Rolling Down,C
25.90,32.20,606,25.06,25.70,503.820,120.000,1,Rolling Down,C
26.00,33.10,571,24.53,26.10,451.210,120.000,1,Rolling Down,C
26.00,33.10,538,25.05,26.10,12.330,95.000,1,Rolling Down,C
26.00,34.10,555,24.48,26.80,405.150,115.000,1,Rolling Down,C
26.00,34.00,362,24.55,28.10,368.900,105.000,0.5,Rolling Down,C
26.00,34.20,323,24.46,27.70,99.540,90.000,0.5,Rolling Down,C
26.00,34.40,299,24.49,28.40,65.640,81.000,0.5,Rolling Down,C
24.60,43.40,456,19.75,51.30,263.220,118.000,1,Rolling Down,C
24.80,43.50,481,20.14,50.10,538.660,125.000,1,Rolling Down,C
24.80,43.60,517,20.29,48.20,605.300,141.000,1,Rolling Down,C
25.00,43.40,537,20.19,50.70,15.830,152.000,1,Rolling Down,C
25.10,43.20,539,21.33,48.00,502.180,161.000,1,Rolling Down,C
25.20,43.40,574,21.45,46.40,454.480,193.000,1,Rolling Down,C
25.40,43.50,559,22.28,44.90,504.520,203.000,1,Rolling Down,C
25.40,43.30,590,22.27,45.20,670.530,228.000,1,Rolling Down,C
25.40,43.50,582,22.77,42.60,20.040,230.000,1,Rolling Down,C
25.50,43.30,639,23.45,41.80,658.610,259.000,1,Rolling Down,C
25.50,43.30,674,23.59,41.30,652.300,267.000,1,Rolling Down,C
25.70,43.40,751,23.36,41.60,665.860,281.000,1,Rolling Down,C
25.80,43.30,795,24.32,40.10,704.910,291.000,1,Rolling Down,C
26.00,43.20,848,25.01,38.90,18.410,304.000,1,Rolling Down,C
25.90,42.90,990,25.19,37.20,681.990,317.000,1,Rolling Down,C
26.10,42.60,1143,24.69,38.20,523.690,320.000,1,Rolling Down,C
26.20,42.80,1151,25.44,37.30,669.600,329.000,1,Rolling Down,C
26.20,42.30,1098,25.39,36.90,690.880,334.000,1,Rolling Down,C
26.40,42.60,1057,25.79,36.00,17.700,342.000,1,Rolling Down,C
26.40,42.10,1020,25.33,34.90,720.810,351.000,1,Rolling Down,C
26.20,38.40,734,26.45,28.30,748.160,366.000,0.8,Rolling Down,C
26.50,35.80,651,28.48,24.70,659.540,292.000,0.5,Rolling Down,C
26.60,34.60,600,28.49,24.10,665.620,283.000,0.5,Rolling Down,C
26.70,34.60,557,28.84,22.60,208.740,269.000,0.5,Rolling Down,C
26.90,34.80,545,27.86,24.90,584.960,257.000,0.5,Rolling Down,C
26.90,41.90,355,26.92,35.90,43.890,100.000,1,Rolling Down,C
25.00,59.80,176,17.29,90.60,2.040,36.000,0.5,Rolling Down,C
24.90,60.30,192,17.17,90.50,2.040,40.000,0.5,Rolling Down,C
24.80,59.70,239,17.09,88.90,2.040,57.000,0.5,Rolling Down,C
24.90,59.40,313,17.17,89.00,2.740,85.000,0.5,Rolling Down,C
25.10,58.90,349,16.90,88.70,2.510,58.000,0.5,Rolling Down,C
25.40,58.90,355,16.74,89.90,2.270,63.000,1,Rolling Down,C
25.50,58.80,444,17.28,87.00,2.510,85.000,1,Rolling Down,C
25.50,58.40,781,17.49,84.30,2.270,162.000,1,Rolling Down,C
25.50,57.90,546,17.70,84.50,2.740,117.000,1,Rolling Down,C
25.50,58.30,801,17.90,83.20,3.910,172.000,1,Rolling Down,C
25.40,58.10,547,17.82,82.70,3.680,105.000,1,Rolling Down,C
25.60,57.70,530,17.78,83.20,2.740,102.000,1,Rolling Down,C
25.00,57.10,450,17.60,83.50,2.970,81.000,1,Rolling Down,C
24.80,57.50,522,17.77,83.90,2.740,96.000,1,Rolling Down,C
24.90,57.30,461,17.85,82.60,2.740,116.000,1,Rolling Down,C
25.00,57.20,450,18.52,80.40,2.510,118.000,1,Rolling Down,C
24.90,57.30,336,18.67,79.50,2.270,87.000,1,Rolling Down,C
25.00,57.20,387,18.46,80.10,2.740,91.000,1,Rolling Down,C
25.10,57.10,497,18.65,80.60,3.210,150.000,1,Rolling Down,C
25.10,57.40,481,19.14,79.50,3.440,134.000,1,Rolling Down,C
25.40,56.80,588,19.50,76.70,3.680,175.000,1,Rolling Down,C
25.40,56.70,431,19.24,78.00,3.440,118.000,1,Rolling Down,C
25.50,56.60,414,19.54,77.50,2.510,108.000,1,Rolling Down,C
25.50,56.70,412,19.50,76.40,3.440,108.000,1,Rolling Down,C
25.40,56.70,369,19.35,78.00,2.970,96.000,1,Rolling Down,C
25.50,57.40,367,19.54,76.90,2.510,80.000,1,Rolling Down,C
25.70,57.30,311,19.34,78.10,2.510,68.000,1,Rolling Down,C
25.70,57.50,320,19.16,78.50,2.740,68.000,1,Rolling Down,C
25.70,57.20,316,19.11,78.50,2.740,70.000,1,Rolling Down,C
25.60,57.20,218,19.04,79.30,2.510,38.000,1,Rolling Down,C
25.70,57.10,177,18.56,80.90,2.040,34.000,1,Rolling Down,C
25.70,57.20,233,18.45,82.90,1.800,51.000,1,Rolling Down,C
25.70,57.10,172,18.56,82.40,1.800,28.000,1,Rolling Down,C
25.80,57.20,168,18.09,84.10,2.270,24.000,1,Rolling Down,C
25.20,57.50,194,18.08,84.70,1.570,34.000,1,Rolling Down,C
25.00,57.90,175,17.69,87.20,2.740,30.000,1,Rolling Down,C
24.90,58.20,306,17.46,88.70,1.800,68.000,1,Rolling Down,C
24.90,58.60,207,17.52,89.90,2.270,35.000,1,Rolling Down,C
24.80,58.60,197,17.16,91.70,2.510,32.000,1,Rolling Down,C
24.90,58.70,172,17.07,92.80,1.800,22.000,1,Rolling Down,C
24.80,59.30,184,16.88,92.80,1.340,26.000,1,Rolling Down,C
25.10,58.40,269,17.03,92.00,2.040,50.000,1,Rolling Down,C
25.20,58.40,184,17.20,90.40,1.570,25.000,1,Rolling Down,C
25.40,57.80,179,17.27,88.40,1.570,23.000,1,Rolling Down,C
25.50,57.40,193,17.39,87.30,1.340,27.000,1,Rolling Down,C
25.60,57.50,169,17.43,87.50,1.100,20.000,1,Rolling Down,C
25.30,57.30,159,17.38,87.70,1.340,20.000,1,Rolling Down,C
25.30,57.10,157,17.23,89.30,1.800,18.000,1,Rolling Down,C
25.60,51.40,483,23.35,48.70,655.800,229.000,1,Rolling Down,C
25.80,51.20,507,24.49,46.40,639.900,217.000,0.8,Rolling Down,C
25.90,51.60,511,24.36,43.30,115.440,208.000,0.8,Rolling Down,C
26.00,50.80,465,24.34,43.70,413.800,156.000,0.8,Rolling Down,C
25.60,47.30,472,24.16,42.80,39.220,163.000,0.8,Rolling Down,C
25.60,47.00,469,23.95,41.30,595.710,147.000,0.8,Rolling Down,C
25.50,49.40,451,23.75,45.40,411.230,138.000,0.8,Rolling Down,C
25.60,48.20,438,23.86,46.60,544.270,132.000,0.8,Rolling Down,C
25.50,48.30,446,23.62,46.00,486.980,138.000,0.8,Rolling Down,C
25.40,49.20,376,23.52,46.50,427.590,112.000,0.5,Rolling Down,C
25.40,48.10,361,23.18,45.40,461.730,108.000,0.5,Rolling Down,C
25.30,47.00,321,23.31,32.90,540.760,99.000,0.5,Rolling Down,C
25.30,40.40,306,23.66,29.10,536.550,90.000,0.5,Rolling Down,C
25.40,41.40,295,23.39,30.50,156.590,85.000,0.5,Rolling Down,C
25.50,41.60,284,23.34,31.20,355.110,77.000,0.5,Rolling Down,C
25.50,41.60,264,22.98,26.10,24.490,73.000,0.5,Rolling Down,C
25.40,40.90,251,23.46,25.90,449.570,64.000,0.5,Rolling Down,C
22.10,48.90,421,17.26,57.60,11.390,139.000,1,Rolling Down,C
22.50,48.40,444,17.08,58.50,466.410,164.000,1,Rolling Down,C
22.60,48.10,497,17.37,57.10,353.000,174.000,1,Rolling Down,C
22.80,47.60,568,18.61,54.40,620.500,220.000,0.5,Rolling Down,C
22.80,47.70,491,18.47,54.10,18.870,166.000,0.5,Rolling Down,C
23.00,47.50,555,18.63,52.40,609.040,239.000,0.5,Rolling Down,C
22.60,47.40,705,19.03,50.60,207.800,264.000,0.5,Rolling Down,C
22.30,46.70,792,18.83,51.70,731.330,282.000,0.5,Rolling Down,C
22.10,47.70,642,18.93,51.50,762.430,304.000,0.5,Rolling Down,C
22.00,47.50,654,19.33,49.30,18.870,306.000,1,Rolling Down,C
22.40,47.50,691,20.13,49.20,722.680,316.000,1,Rolling Down,C
22.30,47.00,681,19.91,48.10,225.570,325.000,1,Rolling Down,C
22.40,46.50,724,19.60,48.20,713.090,342.000,1,Rolling Down,C
22.50,46.80,760,20.14,48.00,684.330,340.000,1,Rolling Down,C
22.60,47.10,798,19.88,47.30,17.000,338.000,1,Rolling Down,C
23.10,46.20,795,20.42,48.20,603.430,336.000,1,Rolling Down,C
23.20,46.50,775,21.01,45.50,56.050,335.000,1,Rolling Down,C
23.70,46.10,739,20.75,46.90,483.480,305.000,1,Rolling Down,C
23.70,45.90,616,20.38,47.20,277.950,237.000,1,Rolling Down,C
23.80,46.00,694,20.07,45.90,19.110,272.000,1,Rolling Down,C
23.50,45.60,816,20.80,46.80,468.980,311.000,1,Rolling Down,C
23.70,45.00,907,21.44,44.70,753.310,376.000,1,Rolling Down,C
23.80,44.60,874,20.73,45.80,24.020,390.000,1,Rolling Down,C
23.90,44.40,762,21.21,43.30,424.320,298.000,1,Rolling Down,C
24.00,44.40,845,22.04,42.30,115.210,363.000,1,Rolling Down,C
24.00,44.10,824,21.66,41.40,672.400,361.000,1,Rolling Down,C
24.00,43.90,778,21.48,42.40,557.600,320.000,1,Rolling Down,C
24.10,43.90,802,21.82,40.90,48.800,315.000,1,Rolling Down,C
24.20,44.30,735,21.45,41.60,410.520,273.000,1,Rolling Down,C
24.30,44.30,868,21.94,42.10,190.270,341.000,1,Rolling Down,C
24.50,44.40,757,22.13,41.30,389.710,277.000,1,Rolling Down,C
24.60,44.30,760,22.38,41.00,434.610,283.000,1,Rolling Down,C
24.20,43.80,743,22.70,40.90,135.550,306.000,1,Rolling Down,C
24.10,43.30,733,22.39,40.00,811.530,328.000,1,Rolling Down,C
24.20,43.20,699,23.06,38.60,515.740,304.000,1,Rolling Down,C
24.20,43.00,603,23.02,37.60,622.370,247.000,1,Rolling Down,C
23.90,42.90,498,22.19,41.00,450.270,206.000,1,Rolling Down,C
24.00,41.60,560,22.33,37.90,89.720,213.000,1,Rolling Down,C
24.00,41.40,563,22.75,38.00,687.370,192.000,1,Rolling Down,C
24.10,42.00,506,22.57,38.70,61.200,147.000,1,Rolling Down,C
